LearnerID,Grade,SocioEconomicIndicator,LearningBarrier,Subject,Term,Mark,Attendance,TeacherNotes
CH-L2019141,5,Low,False,English,2,73,93.84,Completes all assigned work.
CH-L2019141,5,Low,False,English,3,56,92.06,Completes all assigned work. Completes all assigned work.
CH-L2019141,5,Low,False,Maths,1,76,86.19,Completes all assigned work.
CH-L2019141,5,Low,False,Maths,2,78,98.32,Quiet but consistent.
CH-L2019141,5,Low,False,Maths,3,78,90.87,Completes all assigned work.
CH-L2019141,5,Low,False,Science,1,72,91.64,Benefits from one-on-one attention.
CH-L2019141,5,Low,False,Science,2,74,97.52,Quiet but consistent. Easily distracted.
CH-L2019141,5,Low,False,Science,3,77,86.84,Completes all assigned work. Often submits work late.
CH-L2019141,5,Low,False,Life Skills,1,76,82.93,Attendance is a concern.
CH-L2019141,5,Low,False,Life Skills,2,73,93.2,Completes all assigned work.
CH-L2019141,5,Low,False,Life Skills,3,78,93.35,Steady progress. Benefits from one-on-one attention.
CH-L2019141,5,Low,False,Afrikaans,1,63,92.69,Benefits from one-on-one attention.
CH-L2019141,5,Low,False,Afrikaans,2,70,91.15,Quiet but consistent. Easily distracted.
CH-L2019141,5,Low,False,Afrikaans,3,68,89.1,Benefits from one-on-one attention.
CH-L2019142,5,Low,False,English,1,84,92.06,Quiet but consistent.
CH-L2019142,5,Low,False,English,2,85,84.57,Attendance is a concern.
CH-L2019142,5,Low,False,English,3,76,81.88,Easily distracted.
CH-L2019142,5,Low,False,Maths,1,80,82.65,Needs encouragement to participate.
CH-L2019142,5,Low,False,Maths,2,77,87.56,Quiet but consistent.
CH-L2019142,5,Low,False,Maths,3,81,91.9,Quiet but consistent.
CH-L2019142,5,Low,False,Science,1,85,96.63,Steady progress.
CH-L2019142,5,Low,False,Science,2,77,87.04,Quiet but consistent.
CH-L2019142,5,Low,False,Science,3,79,97.65,Steady progress.
CH-L2019142,5,Low,False,Life Skills,1,74,88.48,Quiet but consistent.
CH-L2019142,5,Low,False,Life Skills,2,87,96.89,Excellent grasp of concepts. Attendance is a concern.
CH-L2019142,5,Low,False,Life Skills,3,81,88.6,Quiet but consistent.
CH-L2019142,5,Low,False,Afrikaans,1,74,97.53,Steady progress. Completes all assigned work.
CH-L2019142,5,Low,False,Afrikaans,2,79,94.9,Benefits from one-on-one attention.
CH-L2019142,5,Low,False,Afrikaans,3,64,83.06,Easily distracted.
CH-L2021143,6,Medium,False,English,1,64,93.42,Quiet but consistent.
CH-L2021143,6,Medium,False,English,2,56,86.76,Completes all assigned work. Benefits from one-on-one attention.
CH-L2021143,6,Medium,False,English,3,58,94.75,Steady progress. Needs encouragement to participate.
CH-L2021143,6,Medium,False,Maths,1,69,95.88,Benefits from one-on-one attention.
CH-L2021143,6,Medium,False,Maths,2,63,96.51,Benefits from one-on-one attention. Often submits work late.
CH-L2021143,6,Medium,False,Maths,3,57,89.72,Completes all assigned work. Completes all assigned work.
CH-L2021143,6,Medium,False,Science,1,63,93.43,Completes all assigned work.
CH-L2021143,6,Medium,False,Science,2,59,98.34,Completes all assigned work. Easily distracted.
CH-L2021143,6,Medium,False,Science,3,63,96.83,Benefits from one-on-one attention.
CH-L2021143,6,Medium,False,Life Skills,1,65,96.63,Steady progress.
CH-L2021143,6,Medium,False,Life Skills,2,70,93.97,Benefits from one-on-one attention.
CH-L2021143,6,Medium,False,Life Skills,3,72,97.78,Steady progress.
CH-L2021143,6,Medium,False,Afrikaans,1,64,95.23,Quiet but consistent.
CH-L2021143,6,Medium,False,Afrikaans,2,69,87.59,Steady progress.
CH-L2021143,6,Medium,False,Afrikaans,3,68,85.03,Quiet but consistent.
CH-L2019144,4,Medium,False,English,1,74,84.89,Often submits work late.
CH-L2019144,4,Medium,False,English,2,77,82.89,Often submits work late.
CH-L2019144,4,Medium,False,English,3,76,99.12,Steady progress.
CH-L2019144,4,Medium,False,Maths,1,73,89.5,Completes all assigned work.
CH-L2019144,4,Medium,False,Maths,2,66,82.18,Attendance is a concern.
CH-L2019144,4,Medium,False,Maths,3,65,93.61,Steady progress.
CH-L2019144,4,Medium,False,Science,1,72,97.67,Steady progress.
CH-L2019144,4,Medium,False,Science,2,81,95.76,Benefits from one-on-one attention.
CH-L2019144,4,Medium,False,Science,3,81,93.61,Quiet but consistent. Needs encouragement to participate.
CH-L2019144,4,Medium,False,Life Skills,1,69,92.36,Steady progress. Struggles with core concepts.
CH-L2019144,4,Medium,False,Life Skills,2,74,100.0,Quiet but consistent.
CH-L2019144,4,Medium,False,Life Skills,3,69,92.16,Completes all assigned work. Needs encouragement to participate.
CH-L2019144,4,Medium,False,Afrikaans,1,69,90.08,Benefits from one-on-one attention.
CH-L2019144,4,Medium,False,Afrikaans,2,62,87.17,Completes all assigned work. Struggles with core concepts.
CH-L2019144,4,Medium,False,Afrikaans,3,83,97.56,Completes all assigned work.
CH-L2020145,4,Medium,False,English,1,78,86.63,Quiet but consistent. Easily distracted.
CH-L2020145,4,Medium,False,English,2,87,98.14,Engages well in class. Often submits work late.
CH-L2020145,4,Medium,False,English,3,69,89.39,Completes all assigned work.
CH-L2020145,4,Medium,False,Maths,1,75,97.41,Steady progress. Benefits from one-on-one attention.
CH-L2020145,4,Medium,False,Maths,2,81,89.84,Benefits from one-on-one attention.
CH-L2020145,4,Medium,False,Maths,3,77,84.8,Needs encouragement to participate.
CH-L2020145,4,Medium,False,Science,1,86,84.4,Needs encouragement to participate. Needs encouragement to participate.
CH-L2020145,4,Medium,False,Science,2,80,80.9,Easily distracted. Benefits from one-on-one attention.
CH-L2020145,4,Medium,False,Science,3,86,86.37,Engages well in class.
CH-L2020145,4,Medium,False,Life Skills,1,76,90.56,Completes all assigned work. Often submits work late.
CH-L2020145,4,Medium,False,Life Skills,2,84,87.22,Quiet but consistent.
CH-L2020145,4,Medium,False,Life Skills,3,75,84.29,Easily distracted.
CH-L2020145,4,Medium,False,Afrikaans,1,63,86.16,Steady progress. Benefits from one-on-one attention.
CH-L2020145,4,Medium,False,Afrikaans,2,69,81.14,Often submits work late.
CH-L2020145,4,Medium,False,Afrikaans,3,76,88.41,Quiet but consistent.
CH-L2018146,4,High,False,English,1,40,89.98,Attendance is a concern. Needs encouragement to participate.
CH-L2018146,4,High,False,English,2,41,96.79,Needs encouragement to participate.
CH-L2018146,4,High,False,English,3,44,90.18,Attendance is a concern. Quiet but consistent.
CH-L2018146,4,High,False,Maths,1,40,89.94,Easily distracted. Quiet but consistent.
CH-L2018146,4,High,False,Maths,2,44,83.74,Often submits work late. Benefits from one-on-one attention.
CH-L2018146,4,High,False,Maths,3,51,89.16,Steady progress. Completes all assigned work.
CH-L2018146,4,High,False,Science,1,52,86.73,Steady progress. Easily distracted.
CH-L2018146,4,High,False,Science,2,49,81.27,Attendance is a concern.
CH-L2018146,4,High,False,Science,3,56,86.08,Quiet but consistent. Steady progress.
CH-L2018146,4,High,False,Life Skills,1,33,94.38,Easily distracted.
CH-L2018146,4,High,False,Life Skills,2,41,87.89,Needs encouragement to participate.
CH-L2018146,4,High,False,Life Skills,3,48,85.91,Easily distracted. Often submits work late.
CH-L2018146,4,High,False,Afrikaans,1,44,98.23,Needs encouragement to participate.
CH-L2018146,4,High,False,Afrikaans,2,47,96.06,Often submits work late.
CH-L2018146,4,High,False,Afrikaans,3,45,86.77,Easily distracted.
CH-L2019147,6,Medium,True,English,1,57,86.2,Steady progress.
CH-L2019147,6,Medium,True,English,2,55,79.21,Needs encouragement to participate.
CH-L2019147,6,Medium,True,English,3,55,85.89,Completes all assigned work. Needs encouragement to participate.
CH-L2019147,6,Medium,True,Maths,1,42,87.84,Struggles with core concepts. Benefits from one-on-one attention.
CH-L2019147,6,Medium,True,Maths,2,53,84.95,Attendance is a concern. Quiet but consistent.
CH-L2019147,6,Medium,True,Maths,3,47,86.45,Easily distracted.
CH-L2019147,6,Medium,True,Science,1,52,89.47,Completes all assigned work. Easily distracted.
CH-L2019147,6,Medium,True,Science,2,48,82.68,Often submits work late.
CH-L2019147,6,Medium,True,Science,3,48,88.18,Needs encouragement to participate.
CH-L2019147,6,Medium,True,Life Skills,1,55,87.25,Completes all assigned work. Needs encouragement to participate.
CH-L2019147,6,Medium,True,Life Skills,2,52,85.03,Steady progress. Benefits from one-on-one attention.
CH-L2019147,6,Medium,True,Life Skills,3,47,90.28,Attendance is a concern.
CH-L2019147,6,Medium,True,Afrikaans,1,45,91.5,Struggles with core concepts.
CH-L2019147,6,Medium,True,Afrikaans,2,47,82.31,Struggles with core concepts.
CH-L2019147,6,Medium,True,Afrikaans,3,50,88.04,Steady progress.
CH-L2021148,6,Low,False,English,1,43,87.48,Often submits work late. Completes all assigned work.
CH-L2021148,6,Low,False,English,2,48,90.73,Attendance is a concern. Benefits from one-on-one attention.
CH-L2021148,6,Low,False,English,3,51,100.0,Benefits from one-on-one attention. Attendance is a concern.
CH-L2021148,6,Low,False,Maths,1,40,92.42,Needs encouragement to participate.
CH-L2021148,6,Low,False,Maths,2,46,96.48,Struggles with core concepts.
CH-L2021148,6,Low,False,Maths,3,37,95.07,Easily distracted.
CH-L2021148,6,Low,False,Science,1,44,97.48,Attendance is a concern. Needs encouragement to participate.
CH-L2021148,6,Low,False,Science,2,38,96.7,Attendance is a concern.
CH-L2021148,6,Low,False,Science,3,47,87.73,Struggles with core concepts.
CH-L2021148,6,Low,False,Life Skills,1,56,95.76,Completes all assigned work.
CH-L2021148,6,Low,False,Life Skills,2,65,86.91,Completes all assigned work.
CH-L2021148,6,Low,False,Life Skills,3,56,91.82,Quiet but consistent.
CH-L2021148,6,Low,False,Afrikaans,1,42,94.48,Needs encouragement to participate. Completes all assigned work.
CH-L2021148,6,Low,False,Afrikaans,2,39,93.22,Often submits work late.
CH-L2021148,6,Low,False,Afrikaans,3,56,82.79,Struggles with core concepts. Struggles with core concepts.
CH-L2020149,4,Low,False,English,1,73,95.27,Quiet but consistent. Completes all assigned work.
CH-L2020149,4,Low,False,English,2,65,93.24,Quiet but consistent.
CH-L2020149,4,Low,False,English,3,69,88.65,Steady progress. Steady progress.
CH-L2020149,4,Low,False,Maths,1,63,93.62,Quiet but consistent. Benefits from one-on-one attention.
CH-L2020149,4,Low,False,Maths,2,52,93.94,Quiet but consistent.
CH-L2020149,4,Low,False,Maths,3,67,91.67,Quiet but consistent.
CH-L2020149,4,Low,False,Science,1,59,89.97,Completes all assigned work.
CH-L2020149,4,Low,False,Science,2,56,91.04,Benefits from one-on-one attention.
CH-L2020149,4,Low,False,Science,3,59,90.2,Quiet but consistent.
CH-L2020149,4,Low,False,Life Skills,1,69,86.6,Steady progress.
CH-L2020149,4,Low,False,Life Skills,2,70,99.32,Completes all assigned work.
CH-L2020149,4,Low,False,Life Skills,3,62,93.04,Benefits from one-on-one attention.
CH-L2020149,4,Low,False,Afrikaans,1,61,97.32,Steady progress.
CH-L2020149,4,Low,False,Afrikaans,2,59,91.1,Completes all assigned work.
CH-L2020149,4,Low,False,Afrikaans,3,57,83.05,Easily distracted.
CH-L2019150,4,Medium,True,English,1,75,78.24,Attendance is a concern.
CH-L2019150,4,Medium,True,English,2,75,80.31,Needs encouragement to participate. Struggles with core concepts.
CH-L2019150,4,Medium,True,English,3,84,94.32,Quiet but consistent.
CH-L2019150,4,Medium,True,Maths,1,76,82.24,Easily distracted.
CH-L2019150,4,Medium,True,Maths,2,75,91.89,Completes all assigned work.
CH-L2019150,4,Medium,True,Maths,3,73,90.22,Completes all assigned work.
CH-L2019150,4,Medium,True,Science,1,85,89.45,Steady progress.
CH-L2019150,4,Medium,True,Science,2,93,93.46,Engages well in class. Needs encouragement to participate.
CH-L2019150,4,Medium,True,Science,3,92,77.92,Often submits work late.
CH-L2019150,4,Medium,True,Life Skills,1,81,89.42,Completes all assigned work.
CH-L2019150,4,Medium,True,Life Skills,2,89,76.52,Attendance is a concern.
CH-L2019150,4,Medium,True,Life Skills,3,89,87.05,Works well with peers.
CH-L2019150,4,Medium,True,Afrikaans,1,82,96.16,Steady progress.
CH-L2019150,4,Medium,True,Afrikaans,2,88,90.3,Engages well in class.
CH-L2019150,4,Medium,True,Afrikaans,3,89,99.75,Shows strong improvement.
CH-L2019151,5,Low,False,English,1,79,98.8,Steady progress. Needs encouragement to participate.
CH-L2019151,5,Low,False,English,2,82,83.72,Needs encouragement to participate.
CH-L2019151,5,Low,False,English,3,73,87.86,Benefits from one-on-one attention. Attendance is a concern.
CH-L2019151,5,Low,False,Maths,1,74,97.08,Completes all assigned work. Often submits work late.
CH-L2019151,5,Low,False,Maths,2,69,90.6,Steady progress. Benefits from one-on-one attention.
CH-L2019151,5,Low,False,Maths,3,79,90.48,Quiet but consistent.
CH-L2019151,5,Low,False,Science,1,66,88.97,Steady progress.
CH-L2019151,5,Low,False,Science,2,78,78.26,Often submits work late.
CH-L2019151,5,Low,False,Science,3,75,82.66,Easily distracted.
CH-L2019151,5,Low,False,Life Skills,1,66,87.95,Quiet but consistent. Needs encouragement to participate.
CH-L2019151,5,Low,False,Life Skills,2,70,93.77,Quiet but consistent.
CH-L2019151,5,Low,False,Life Skills,3,67,93.59,Completes all assigned work. Steady progress.
CH-L2019151,5,Low,False,Afrikaans,1,74,95.51,Completes all assigned work.
CH-L2019151,5,Low,False,Afrikaans,2,80,89.21,Benefits from one-on-one attention. Attendance is a concern.
CH-L2019151,5,Low,False,Afrikaans,3,79,82.91,Easily distracted.
CH-L2021152,5,Low,False,English,1,55,83.32,Needs encouragement to participate.
CH-L2021152,5,Low,False,English,2,44,94.27,Attendance is a concern.
CH-L2021152,5,Low,False,English,3,45,97.83,Often submits work late.
CH-L2021152,5,Low,False,Maths,1,80,95.77,Completes all assigned work. Needs encouragement to participate.
CH-L2021152,5,Low,False,Maths,2,73,98.71,Quiet but consistent.
CH-L2021152,5,Low,False,Maths,3,68,91.87,Benefits from one-on-one attention.
CH-L2021152,5,Low,False,Science,1,60,97.42,Quiet but consistent.
CH-L2021152,5,Low,False,Science,2,68,85.81,Completes all assigned work. Steady progress.
CH-L2021152,5,Low,False,Science,3,57,87.1,Quiet but consistent.
CH-L2021152,5,Low,False,Life Skills,1,52,91.35,Benefits from one-on-one attention.
CH-L2021152,5,Low,False,Life Skills,2,60,92.62,Quiet but consistent. Quiet but consistent.
CH-L2021152,5,Low,False,Life Skills,3,61,90.06,Benefits from one-on-one attention. Struggles with core concepts.
CH-L2021152,5,Low,False,Afrikaans,1,62,81.88,Struggles with core concepts.
CH-L2021152,5,Low,False,Afrikaans,2,59,95.88,Quiet but consistent.
CH-L2021152,5,Low,False,Afrikaans,3,61,93.48,Steady progress. Struggles with core concepts.
CH-L2020153,6,Low,False,English,1,74,91.28,Steady progress. Needs encouragement to participate.
CH-L2020153,6,Low,False,English,2,70,86.0,Steady progress.
CH-L2020153,6,Low,False,English,3,70,91.54,Steady progress.
CH-L2020153,6,Low,False,Maths,1,67,81.52,Needs encouragement to participate.
CH-L2020153,6,Low,False,Maths,2,84,96.11,Quiet but consistent. Often submits work late.
CH-L2020153,6,Low,False,Maths,3,83,89.15,Benefits from one-on-one attention.
CH-L2020153,6,Low,False,Science,1,77,96.7,Completes all assigned work.
CH-L2020153,6,Low,False,Science,2,75,90.35,Steady progress. Steady progress.
CH-L2020153,6,Low,False,Science,3,82,85.12,Completes all assigned work.
CH-L2020153,6,Low,False,Life Skills,1,79,99.48,Benefits from one-on-one attention.
CH-L2020153,6,Low,False,Life Skills,2,75,89.57,Completes all assigned work.
CH-L2020153,6,Low,False,Life Skills,3,72,93.52,Benefits from one-on-one attention.
CH-L2020153,6,Low,False,Afrikaans,1,79,84.97,Struggles with core concepts.
CH-L2020153,6,Low,False,Afrikaans,2,76,99.83,Completes all assigned work.
CH-L2020153,6,Low,False,Afrikaans,3,81,92.32,Steady progress. Needs encouragement to participate.
CH-L2020154,6,Medium,True,English,1,52,89.81,Steady progress. Attendance is a concern.
CH-L2020154,6,Medium,True,English,2,53,85.54,Quiet but consistent.
CH-L2020154,6,Medium,True,English,3,43,88.03,Easily distracted. Quiet but consistent.
CH-L2020154,6,Medium,True,Maths,1,40,83.65,Struggles with core concepts. Quiet but consistent.
CH-L2020154,6,Medium,True,Maths,2,41,81.38,Attendance is a concern. Often submits work late.
CH-L2020154,6,Medium,True,Maths,3,40,79.56,Often submits work late.
CH-L2020154,6,Medium,True,Science,1,41,84.82,Attendance is a concern.
CH-L2020154,6,Medium,True,Science,2,47,86.15,Struggles with core concepts.
CH-L2020154,6,Medium,True,Science,3,38,90.69,Often submits work late. Easily distracted.
CH-L2020154,6,Medium,True,Life Skills,1,54,85.24,Quiet but consistent.
CH-L2020154,6,Medium,True,Life Skills,2,47,86.41,Often submits work late.
CH-L2020154,6,Medium,True,Life Skills,3,48,80.37,Often submits work late.
CH-L2020154,6,Medium,True,Afrikaans,1,40,94.75,Often submits work late. Benefits from one-on-one attention.
CH-L2020154,6,Medium,True,Afrikaans,2,38,77.98,Often submits work late. Benefits from one-on-one attention.
CH-L2020154,6,Medium,True,Afrikaans,3,45,85.28,Often submits work late. Struggles with core concepts.
CH-L2021155,6,Low,False,English,1,90,82.59,Easily distracted.
CH-L2021155,6,Low,False,English,2,80,82.83,Needs encouragement to participate. Struggles with core concepts.
CH-L2021155,6,Low,False,English,3,90,98.91,Engages well in class. Steady progress.
CH-L2021155,6,Low,False,Maths,1,100,93.75,Excellent grasp of concepts. Struggles with core concepts.
